,Quantity,Price Per Unit,Total Spent,is_imputed,year,month,day,weekday,is_weekend,Total Spent Log,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Item_Other,Payment Method_Credit Card,Payment Method_Digital Wallet,Payment Method_Not Recorded,Location_Takeaway,Location_Not Recorded,season_Spring,season_Summer,season_Winter
6456,5,4.0,20.0,False,2023,1,28,5,1,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6457,4,1.0,4.0,False,2023,11,9,3,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6458,1,3.0,3.0,False,2023,10,16,0,0,1.3862943611198906,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6459,4,1.0,4.0,False,2023,9,21,3,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6460,2,3.0,6.0,False,2023,1,11,2,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6461,2,4.0,8.0,False,2023,11,19,6,1,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
6462,5,2.0,10.0,False,2023,10,22,6,1,2.3978952727983707,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6463,5,2.0,10.0,False,2023,7,5,2,0,2.3978952727983707,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6464,3,4.0,12.0,False,2023,12,23,5,1,2.5649493574615367,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6465,5,4.0,20.0,False,2023,8,6,6,1,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6466,1,5.0,5.0,False,2023,5,17,2,0,1.791759469228055,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
6467,4,3.0,12.0,False,2023,3,18,5,1,2.5649493574615367,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
6468,3,3.0,9.0,False,2023,2,5,6,1,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6469,2,4.0,8.0,False,2023,3,27,0,0,2.1972245773362196,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6470,3,4.0,12.0,False,2023,5,9,1,0,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
6471,2,5.0,10.0,False,2023,1,6,4,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
6472,2,3.0,6.0,False,2023,8,4,4,0,1.9459101490553132,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
6473,1,5.0,5.0,False,2023,4,3,0,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
6474,1,5.0,5.0,False,2023,2,24,4,0,1.791759469228055,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
6475,2,1.0,2.0,False,2023,3,21,1,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
6476,1,4.0,4.0,False,2023,8,30,2,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6477,5,1.5,7.5,False,2023,3,2,3,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
6478,5,4.0,20.0,False,2023,8,16,2,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6479,1,5.0,5.0,False,2023,4,7,4,0,1.791759469228055,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
6480,5,3.0,15.0,False,2023,11,22,2,0,2.772588722239781,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6481,2,3.0,6.0,False,2023,11,2,3,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6482,2,3.0,6.0,False,2023,12,9,5,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6483,1,4.0,4.0,False,2023,4,12,2,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6484,3,1.0,3.0,False,2023,2,6,0,0,1.3862943611198906,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6485,5,2.0,10.0,False,2023,7,2,6,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6486,4,4.0,16.0,False,2023,1,2,0,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
6487,3,2.0,6.0,False,2023,5,31,2,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
6488,3,3.0,9.0,False,2023,8,30,2,0,2.302585092994046,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
6489,4,4.0,16.0,False,2023,4,19,2,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
6490,2,4.0,8.0,False,2023,1,22,6,1,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
6491,4,5.0,20.0,False,2023,8,26,5,1,3.044522437723423,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
6492,2,3.0,6.0,False,2023,5,24,2,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6493,2,1.5,3.0,False,2023,7,10,0,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
6494,4,2.0,8.0,False,2023,7,5,2,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6495,3,1.5,4.5,False,2023,7,27,3,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
6496,3,3.0,9.0,False,2023,11,23,3,0,2.302585092994046,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6497,3,3.0,9.0,False,2023,3,17,4,0,2.302585092994046,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6498,1,4.0,4.0,False,2023,4,16,6,1,1.6094379124341003,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
6499,1,2.0,2.0,False,2023,6,16,4,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6500,3,1.5,4.5,False,2023,10,17,1,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
6501,2,3.0,6.0,False,2023,6,7,2,0,1.9459101490553132,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
6502,1,3.0,3.0,False,2023,10,6,4,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6503,4,1.0,4.0,False,2023,7,19,2,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6504,1,2.0,2.0,False,2023,3,10,4,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6505,1,3.0,3.0,False,2023,8,21,0,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
6506,3,5.0,15.0,False,2023,10,23,0,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6507,3,2.0,6.0,False,2023,10,25,2,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6508,4,3.0,12.0,False,2023,5,22,0,0,2.5649493574615367,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
6509,2,5.0,10.0,False,2023,3,7,1,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
6510,5,3.0,15.0,False,2023,6,19,0,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
6511,3,4.0,12.0,False,2023,8,28,0,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
6512,2,1.0,2.0,False,2023,12,16,5,1,1.0986122886681096,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
6513,3,3.0,9.0,False,2023,9,27,2,0,2.302585092994046,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
6514,1,1.0,1.0,False,2023,3,4,5,1,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
6515,2,2.0,4.0,False,2023,8,7,0,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6516,5,3.0,15.0,False,2023,3,31,4,0,2.772588722239781,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6517,3,4.0,12.0,False,2023,1,10,1,0,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
6518,3,3.0,9.0,False,2023,1,19,3,0,2.302585092994046,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6519,2,1.5,3.0,False,2023,6,28,2,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
6520,2,3.0,6.0,False,2023,3,10,4,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
6521,1,1.0,1.0,False,2023,9,17,6,1,0.6931471805599453,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6522,2,1.0,2.0,False,2023,7,31,0,0,1.0986122886681096,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6523,3,3.0,9.0,False,2023,7,16,6,1,2.302585092994046,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
6524,1,1.0,1.0,False,2023,12,9,5,1,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6525,3,4.0,12.0,False,2023,8,29,1,0,2.5649493574615367,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6526,5,4.0,20.0,False,2023,11,25,5,1,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6527,1,4.0,4.0,False,2023,9,25,0,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
6528,3,3.0,9.0,False,2023,12,29,4,0,2.302585092994046,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6529,4,4.0,16.0,False,2023,11,26,6,1,2.833213344056216,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6530,4,4.0,16.0,False,2023,11,7,1,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6531,2,4.0,8.0,False,2023,11,3,4,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6532,4,4.0,16.0,False,2023,5,4,3,0,2.833213344056216,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
6533,1,4.0,4.0,False,2023,1,16,0,0,1.6094379124341003,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6534,5,4.0,20.0,False,2023,4,14,4,0,3.044522437723423,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
6535,3,2.0,6.0,True,2023,12,25,0,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6536,5,2.0,10.0,False,2023,1,10,1,0,2.3978952727983707,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6537,5,3.0,15.0,False,2023,3,30,3,0,2.772588722239781,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
6538,2,1.0,2.0,False,2023,3,24,4,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
6539,1,1.5,1.5,False,2023,4,18,1,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
6540,4,1.5,6.0,False,2023,9,10,6,1,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6541,4,2.0,8.0,False,2023,1,6,4,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6542,2,3.0,6.0,False,2023,5,7,6,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
6543,5,4.0,20.0,False,2023,3,28,1,0,3.044522437723423,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6544,5,1.0,5.0,False,2023,12,12,1,0,1.791759469228055,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
6545,5,4.0,20.0,False,2023,4,9,6,1,3.044522437723423,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6546,3,1.5,4.5,False,2023,8,7,0,0,1.7047480922384253,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
6547,2,4.0,8.0,False,2023,4,6,3,0,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6548,4,1.0,4.0,False,2023,3,8,2,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
6549,4,5.0,20.0,False,2023,9,2,5,1,3.044522437723423,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6550,5,2.0,10.0,False,2023,8,7,0,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6551,3,5.0,15.0,False,2023,7,22,5,1,2.772588722239781,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
6552,5,1.0,5.0,False,2023,10,6,4,0,1.791759469228055,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6553,1,5.0,5.0,False,2023,6,12,0,0,1.791759469228055,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
6554,2,3.0,6.0,False,2023,11,29,2,0,1.9459101490553132,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6555,2,5.0,10.0,False,2023,11,19,6,1,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6556,3,2.0,6.0,False,2023,9,15,4,0,1.9459101490553132,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6557,1,2.0,2.0,False,2023,9,10,6,1,1.0986122886681096,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6558,4,1.0,4.0,False,2023,3,13,0,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6559,1,4.0,4.0,False,2023,4,4,1,0,1.6094379124341003,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
6560,2,1.5,3.0,False,2023,2,1,2,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6561,4,4.0,16.0,False,2023,6,14,2,0,2.833213344056216,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6562,4,4.0,16.0,False,2023,6,28,2,0,2.833213344056216,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6563,1,5.0,5.0,False,2023,7,24,0,0,1.791759469228055,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
6564,4,1.5,6.0,False,2023,8,22,1,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6565,3,1.0,3.0,False,2023,11,23,3,0,1.3862943611198906,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6566,4,5.0,20.0,False,2023,3,30,3,0,3.044522437723423,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
6567,5,1.0,5.0,False,2023,4,3,0,0,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6568,5,3.0,15.0,False,2023,12,2,5,1,2.772588722239781,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6569,3,3.0,9.0,False,2023,8,14,0,0,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6570,2,3.0,6.0,False,2023,4,30,6,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
6571,1,3.0,3.0,False,2023,9,4,0,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6572,4,4.0,16.0,False,2023,6,22,3,0,2.833213344056216,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6573,3,2.0,6.0,False,2023,10,30,0,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6574,1,1.0,1.0,False,2023,12,1,4,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
6575,5,2.0,10.0,False,2023,7,16,6,1,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
6576,2,4.0,8.0,False,2023,8,19,5,1,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
6577,3,5.0,15.0,False,2023,2,7,1,0,2.772588722239781,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6578,1,1.0,1.0,False,2023,10,5,3,0,0.6931471805599453,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6579,4,1.5,6.0,False,2023,1,15,6,1,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
6580,3,2.0,6.0,False,2023,3,2,3,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
6581,1,5.0,5.0,False,2023,7,26,2,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
6582,2,1.5,3.0,False,2023,1,5,3,0,1.3862943611198906,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
6583,5,4.0,20.0,False,2023,10,1,6,1,3.044522437723423,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6584,3,3.0,9.0,False,2023,6,24,5,1,2.302585092994046,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
6585,5,3.0,15.0,False,2023,10,21,5,1,2.772588722239781,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6586,1,2.0,2.0,False,2023,10,5,3,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6587,4,3.0,12.0,False,2023,10,17,1,0,2.5649493574615367,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6588,3,2.0,6.0,False,2023,3,18,5,1,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6589,5,1.5,7.5,False,2023,7,21,4,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
6590,2,2.0,4.0,False,2023,6,2,4,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6591,2,1.5,3.0,False,2023,6,7,2,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
6592,2,1.0,2.0,False,2023,4,27,3,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
6593,3,3.0,9.0,False,2023,7,7,4,0,2.302585092994046,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
6594,5,3.0,15.0,False,2023,7,2,6,1,2.772588722239781,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
6595,3,3.0,9.0,False,2023,5,24,2,0,2.302585092994046,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
6596,5,4.0,20.0,False,2023,7,23,6,1,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6597,5,2.0,10.0,False,2023,5,5,4,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
6598,5,1.5,7.5,False,2023,9,6,2,0,2.1400661634962708,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
6599,2,3.0,6.0,False,2023,5,16,1,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
6600,2,1.5,3.0,False,2023,9,21,3,0,1.3862943611198906,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
6601,1,4.0,4.0,False,2023,3,18,5,1,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6602,5,3.0,15.0,False,2023,9,21,3,0,2.772588722239781,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
6603,2,4.0,8.0,False,2023,5,3,2,0,2.1972245773362196,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
6604,5,1.5,7.5,False,2023,11,26,6,1,2.1400661634962708,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6605,1,4.0,4.0,False,2023,11,4,5,1,1.6094379124341003,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6606,1,3.0,3.0,False,2023,6,21,2,0,1.3862943611198906,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
6607,1,5.0,5.0,False,2023,8,20,6,1,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6608,5,3.0,15.0,False,2023,2,18,5,1,2.772588722239781,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6609,1,3.0,3.0,False,2023,11,17,4,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6610,4,1.0,4.0,False,2023,3,28,1,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6611,1,3.0,3.0,False,2023,6,29,3,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6612,5,1.0,5.0,False,2023,11,9,3,0,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6613,3,3.0,9.0,False,2023,10,3,1,0,2.302585092994046,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
6614,4,2.0,8.0,False,2023,3,9,3,0,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6615,5,2.0,10.0,False,2023,6,1,3,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6616,1,3.0,3.0,False,2023,5,1,0,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6617,2,3.0,6.0,False,2023,12,16,5,1,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
6618,4,1.0,4.0,False,2023,3,25,5,1,1.6094379124341003,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
6619,1,5.0,5.0,False,2023,4,26,2,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
6620,4,3.0,12.0,False,2023,11,12,6,1,2.5649493574615367,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
6621,4,1.0,4.0,False,2023,11,9,3,0,1.6094379124341003,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6622,1,4.0,4.0,False,2023,4,30,6,1,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
6623,3,5.0,15.0,False,2023,5,31,2,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6624,2,4.0,8.0,False,2023,3,26,6,1,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
6625,4,3.0,12.0,False,2023,1,25,2,0,2.5649493574615367,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
6626,1,1.5,1.5,False,2023,8,4,4,0,0.9162907318741551,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
6627,3,1.0,3.0,False,2023,12,26,1,0,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6628,2,1.5,3.0,False,2023,10,16,0,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6629,3,3.0,9.0,False,2023,10,31,1,0,2.302585092994046,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
6630,4,1.5,6.0,False,2023,4,26,2,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
6631,4,3.0,12.0,False,2023,8,23,2,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6632,1,5.0,5.0,False,2023,6,12,0,0,1.791759469228055,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
6633,1,3.0,3.0,False,2023,4,11,1,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
6634,1,3.0,3.0,False,2023,11,6,0,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6635,3,4.0,12.0,False,2023,5,17,2,0,2.5649493574615367,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6636,3,1.5,4.5,False,2023,7,6,3,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6637,1,4.0,4.0,False,2023,9,5,1,0,1.6094379124341003,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
6638,1,5.0,5.0,False,2023,10,6,4,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6639,3,5.0,15.0,False,2023,12,3,6,1,2.772588722239781,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
6640,3,3.0,9.0,False,2023,7,24,0,0,2.302585092994046,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6641,5,4.0,20.0,False,2023,5,8,0,0,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
6642,5,3.0,15.0,False,2023,4,30,6,1,2.772588722239781,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6643,5,4.0,20.0,False,2023,9,21,3,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6644,4,2.0,8.0,False,2023,10,15,6,1,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6645,2,5.0,10.0,False,2023,4,21,4,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
6646,4,4.0,16.0,False,2023,7,6,3,0,2.833213344056216,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6647,3,2.0,6.0,False,2023,7,26,2,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6648,1,2.0,2.0,False,2023,1,1,6,1,1.0986122886681096,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6649,4,1.0,4.0,False,2023,10,16,0,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6650,4,4.0,16.0,False,2023,9,5,1,0,2.833213344056216,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6651,4,4.0,16.0,False,2023,5,11,3,0,2.833213344056216,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
6652,2,4.0,8.0,False,2023,4,17,0,0,2.1972245773362196,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
6653,2,1.5,3.0,False,2023,8,26,5,1,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
6654,2,1.5,3.0,False,2023,3,6,0,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
6655,3,3.0,9.0,False,2023,4,9,6,1,2.302585092994046,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
6656,2,4.0,8.0,False,2023,4,18,1,0,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
6657,4,1.0,4.0,False,2023,5,12,4,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6658,3,2.0,6.0,False,2023,10,11,2,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6659,2,2.0,4.0,False,2023,7,20,3,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6660,2,3.0,6.0,False,2023,2,1,2,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6661,1,3.0,3.0,False,2023,4,11,1,0,1.3862943611198906,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
6662,5,1.5,7.5,False,2023,8,25,4,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
